start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end,filename
0 days 00:00:00.600000,0 days 00:00:00.620000,answer10,0.676915,-30.36367,37.719677,0.051345397,-0.032153144,0.44107553,38.4884,26.59568,27.308474,9.734703,28.305902,0.010608684,0.52407146,7.935103,-1.2766308,27.036383,601.47955,1225.9554,-19.90278,1756.9569,1161.9237,-28.333946,2628.8477,742.83844,-35.38635,0 days 00:01:16.242308976,0 days 00:01:16.262308976,ID57_20ms.csv
0 days 00:00:00.620000,0 days 00:00:00.640000,answer10,0.8858266,-19.021345,23.666237,0.07934943,-0.02135696,0.542631,32.890682,10.817203,24.256914,2.9059026,28.453894,0.02183538,1.1441405,8.50621,-0.8525524,15.156464,529.8371,1323.9159,-9.847091,1646.3641,1782.1793,-26.021461,2307.3076,875.6524,-24.657408,0 days 00:01:16.262308976,0 days 00:01:16.282308976,ID57_20ms.csv
0 days 00:00:00.640000,0 days 00:00:00.660000,answer10,1.1854552,-15.4236555,22.708855,0.06792603,-0.022843072,0.478268,30.523026,6.378341,8.05634,7.849125,28.215025,0.016890066,1.0280643,7.9299774,1.3447126,18.966932,551.862,1531.5693,-13.047984,1550.145,1160.8134,-23.07578,2628.7788,931.2446,-29.471506,0 days 00:01:16.282308976,0 days 00:01:16.302308976,ID57_20ms.csv
0 days 00:00:00.660000,0 days 00:00:00.680000,answer10,1.1481324,-15.388137,27.835657,0.04848204,-0.020479193,0.41459772,30.626585,6.5410104,4.516941,10.172206,27.322342,0.006873101,0.4639835,5.9726977,0.5146227,17.898449,445.2106,1478.3751,-13.585031,1402.1499,1212.2944,-27.183668,2477.1814,989.10895,-30.968857,0 days 00:01:16.302308976,0 days 00:01:16.322308976,ID57_20ms.csv
0 days 00:00:00.680000,0 days 00:00:00.700000,answer10,0.86237407,-18.017645,28.152285,0.032030925,-0.024426484,0.5091882,26.689209,13.216456,17.82271,10.64482,25.722916,0.010091528,0.31446064,5.2875266,-3.0785809,12.231064,380.73026,1201.7354,-12.549731,1396.059,879.8887,-26.941444,2429.6135,767.0596,-27.859375,0 days 00:01:16.322308976,0 days 00:01:16.342308976,ID57_20ms.csv
0 days 00:00:00.700000,0 days 00:00:00.720000,answer10,0.72047263,-12.487386,22.913092,0.011090043,-0.009712265,0.45534697,18.99904,9.498521,19.304314,22.099947,25.487154,0.02407106,1.1676995,5.296972,-5.7861314,9.604678,662.88495,1032.52,-18.014097,1716.8287,799.2559,-28.287704,2589.7014,883.638,-27.182434,0 days 00:01:16.342308976,0 days 00:01:16.362308976,ID57_20ms.csv
0 days 00:00:00.720000,0 days 00:00:00.740000,answer10,0.70187473,-11.919795,17.689878,0.009603689,-0.008825228,0.28538316,17.382559,10.493247,22.998434,19.34903,25.61056,0.048938412,1.1166674,4.6741204,-10.057324,-2.3062832,315.28262,1248.0898,-17.384996,1441.5492,576.128,-33.222332,2259.534,871.8389,-21.273056,0 days 00:01:16.362308976,0 days 00:01:16.382308976,ID57_20ms.csv
0 days 00:00:00.740000,0 days 00:00:00.760000,answer10,0.6110817,-12.927585,19.45642,-0.00931288,-0.009823496,0.2233078,9.610182,20.375898,27.846786,21.175638,25.51992,0.03543638,0.777237,2.0759823,-9.511244,-4.532954,255.91118,1230.9406,0.0,1477.4625,281.9992,-88.60862,2300.9143,813.96783,-78.945595,0 days 00:01:16.382308976,0 days 00:01:16.402308976,ID57_20ms.csv
0 days 00:00:00.760000,0 days 00:00:00.780000,answer10,0.5287869,-4.790875,10.077561,-0.0061142086,-0.0006063602,0.26217154,-0.22716506,18.074577,27.983816,19.458197,0.0,0.0,0.0,0.0,0.0,0.0,974.83954,487.2245,-144.06541,1961.4336,633.9021,-139.51672,3049.1755,360.7762,-141.67836,0 days 00:01:16.402308976,0 days 00:01:16.422308976,ID57_20ms.csv
0 days 00:00:00.780000,0 days 00:00:00.800000,answer10,0.6605806,3.014471,1.3694566,0.0007966926,-0.0036426233,0.24618524,-5.930883,11.02999,29.405655,10.356382,29.214697,0.0,0.0,3.1085708,-4.8386264,14.774394,1228.8185,162.27696,-32.19092,2225.6514,963.9883,-20.984861,3275.8767,200.93616,-28.817732,0 days 00:01:16.422308976,0 days 00:01:16.442308976,ID57_20ms.csv
0 days 00:00:00.800000,0 days 00:00:00.820000,answer10,0.76636314,-9.662575,15.957105,0.04427284,-0.022090062,0.60884225,16.665136,8.321563,27.607874,12.277602,28.352526,0.0,0.0,5.936664,-2.4895704,22.794012,666.0535,736.03467,-16.694538,1688.964,741.5066,-22.225386,2614.373,551.5566,-32.971874,0 days 00:01:16.442308976,0 days 00:01:16.462308976,ID57_20ms.csv
0 days 00:00:00.820000,0 days 00:00:00.840000,answer10,0.98553914,-17.810612,28.468412,0.075855374,-0.02932041,0.71174616,38.065998,8.344736,7.3088946,8.105306,27.945917,0.041421432,2.5842159,8.450573,-2.494467,18.965721,508.92346,1280.4769,-11.044627,1542.2588,956.6374,-16.190786,2540.0986,938.19977,-28.523935,0 days 00:01:16.462308976,0 days 00:01:16.482308976,ID57_20ms.csv
0 days 00:00:00.840000,0 days 00:00:00.860000,answer10,1.1832328,-12.751475,27.431276,0.05494085,-0.013037,0.38497588,38.47491,5.9032073,-4.881523,16.024797,27.813757,0.020351248,0.5701478,8.9120455,-3.3360958,14.038795,483.58768,1399.9,-6.933372,1462.7135,930.2937,-20.247925,2517.6199,699.066,-25.566786,0 days 00:01:16.482308976,0 days 00:01:16.502308976,ID57_20ms.csv
0 days 00:00:00.860000,0 days 00:00:00.880000,answer10,1.1528893,-15.145772,23.778692,0.050018813,-0.019833153,0.371075,35.99615,9.802303,-4.81446,10.834911,27.993202,0.002498833,0.39538828,8.603131,-1.8308643,18.053347,494.1715,1455.9359,-9.805318,1415.9991,1026.4624,-21.859987,2533.164,480.96143,-31.376974,0 days 00:01:16.502308976,0 days 00:01:16.522308976,ID57_20ms.csv
0 days 00:00:00.880000,0 days 00:00:00.900000,answer10,1.0995866,-16.000868,28.791044,0.042407397,-0.018330343,0.42422593,34.9462,12.338821,-9.091489,9.973935,28.264757,0.0058751963,0.38721895,8.633709,0.7823992,19.796417,529.61237,1527.173,-12.117261,1422.5625,1073.3529,-15.248814,2583.0276,533.79395,-33.711594,0 days 00:01:16.522308976,0 days 00:01:16.542308976,ID57_20ms.csv
0 days 00:00:00.900000,0 days 00:00:00.920000,answer10,1.2906381,-11.3756895,29.842863,0.047430202,-0.008494032,0.44916913,33.75752,10.539081,-17.660383,9.25743,28.31584,0.006894939,0.6589492,8.28853,1.046436,18.83474,593.2316,1492.4022,-11.947685,1436.9142,1011.61664,-12.99044,2632.9172,547.8373,-33.81715,0 days 00:01:16.542308976,0 days 00:01:16.562308976,ID57_20ms.csv
0 days 00:00:00.920000,0 days 00:00:00.940000,answer10,1.2827128,-11.489532,31.303198,0.04786436,-0.01319735,0.51711303,34.19417,11.52049,-15.1223755,2.7930472,28.147558,0.0060952897,0.90659714,6.4465847,1.0915762,19.803999,521.7801,1508.6283,-9.962031,1400.7305,1008.98,-13.207732,2615.4836,506.4879,-35.674316,0 days 00:01:16.562308976,0 days 00:01:16.582308976,ID57_20ms.csv
0 days 00:00:00.940000,0 days 00:00:00.960000,answer10,1.0172383,-11.894267,29.662992,0.02625528,-0.01729381,0.6239867,30.185455,15.170643,-4.744289,-4.684832,26.757036,0.0035054423,0.38698247,1.4339247,-2.4490356,15.713776,401.83276,1225.6674,-15.811103,1255.8405,871.3879,-10.152242,2568.5537,515.2647,-33.97391,0 days 00:01:16.582308976,0 days 00:01:16.602308976,ID57_20ms.csv
0 days 00:00:00,0 days 00:00:00.020000,answer1,0.27839586,-5.209913,9.131484,0.01025107,-0.0054624057,0.019498644,10.514798,2.8755274,14.668668,11.106345,0.0,0.0,0.0,0.0,0.0,0.0,385.67618,1372.6854,-201.0,1397.3678,894.90015,-201.0,2270.9111,929.29926,-201.0,0 days 00:00:02.235568902,0 days 00:00:02.255568902,ID58_20ms.csv
0 days 00:00:00.020000,0 days 00:00:00.040000,answer1,0.2760124,-5.682074,10.682147,0.009544707,-0.00370764,0.053085595,11.393008,3.3877487,8.543732,4.5309753,0.0,0.0,0.0,0.0,0.0,0.0,430.045,1151.7329,-131.73969,1373.5406,886.1335,-133.58827,2351.0264,622.2421,-133.8412,0 days 00:00:02.255568902,0 days 00:00:02.275568902,ID58_20ms.csv
0 days 00:00:00.040000,0 days 00:00:00.060000,answer1,0.3235861,-5.4230027,9.085351,0.040484514,-0.006899378,0.06624333,13.776092,-0.19207032,6.710811,2.6093438,15.0118265,0.0,0.0,-6.2318797,-5.0340953,8.3953905,378.90173,1357.5626,7.2551856,1411.8231,1006.5552,-1.4675993,2474.8513,877.732,-0.2654399,0 days 00:00:02.275568902,0 days 00:00:02.295568902,ID58_20ms.csv
0 days 00:00:00.060000,0 days 00:00:00.080000,answer1,0.34400567,-6.702858,10.911639,0.037841707,-0.010814839,0.095149316,15.931732,-1.4077005,8.53534,5.060317,23.35511,0.0,0.0,-1.2028478,-0.43957457,8.0753355,700.97845,1398.2394,-9.910087,1636.9994,1112.2822,-10.703486,2763.1934,1062.049,-8.973672,0 days 00:00:02.295568902,0 days 00:00:02.315568902,ID58_20ms.csv
0 days 00:00:00.080000,0 days 00:00:00.100000,answer1,0.47154316,-10.832783,16.460978,0.03813742,-0.01234034,0.40220395,19.53422,-0.27356616,13.483345,5.162184,39.026463,0.0,0.0,8.655145,9.431234,12.05114,1074.3011,1314.2687,-27.798609,1898.4681,988.38043,-24.85997,2992.8796,925.8029,-25.738066,0 days 00:00:02.315568902,0 days 00:00:02.335568902,ID58_20ms.csv
0 days 00:00:00.100000,0 days 00:00:00.120000,answer1,0.9781415,-14.779223,19.661768,0.06352841,-0.033003118,0.86214083,26.426926,-3.6949425,24.413145,-8.600352,38.292385,0.0,0.7702303,5.913276,9.784799,7.187367,834.1948,1286.2389,-24.714478,1830.5719,583.0506,-28.601677,2817.4695,664.1902,-22.117044,0 days 00:00:02.335568902,0 days 00:00:02.355568902,ID58_20ms.csv
0 days 00:00:00.120000,0 days 00:00:00.140000,answer1,1.109941,-13.527863,20.225365,0.09529934,-0.024949098,0.8199107,21.272453,-1.1166812,35.479267,-10.548016,0.0,0.0,0.0,0.0,0.0,0.0,427.96664,1365.8994,-143.34984,1650.2095,509.2731,-143.78963,2584.3254,1227.0724,-140.72345,0 days 00:00:02.355568902,0 days 00:00:02.375568902,ID58_20ms.csv
0 days 00:00:00.140000,0 days 00:00:00.160000,answer1,0.98117524,-8.060978,12.712283,0.11267201,-0.024738543,0.833401,15.33297,-1.9293648,34.747494,-16.02408,0.0,0.0,0.0,0.0,0.0,0.0,263.50015,1268.0449,-201.0,1578.0273,429.335,-201.0,2461.6418,1260.3335,-201.0,0 days 00:00:02.375568902,0 days 00:00:02.395568902,ID58_20ms.csv
0 days 00:00:00.160000,0 days 00:00:00.180000,answer1,0.7279753,-6.8386154,11.004547,0.093862735,-0.022294827,0.41770503,14.011403,0.9285495,25.935469,-14.281334,23.133492,0.0,0.0,0.306273,-7.289772,14.785833,657.8433,1422.787,0.0,1815.0026,702.54266,-71.95421,2540.86,2169.9788,-70.08704,0 days 00:00:02.395568902,0 days 00:00:02.415568902,ID58_20ms.csv
0 days 00:00:00.180000,0 days 00:00:00.200000,answer1,0.52575904,-10.634178,15.85989,0.071917064,-0.026260165,0.20204906,16.141718,5.6764503,21.503344,-11.547581,23.12174,0.0,1.800123,0.032313704,-10.125141,12.420117,1330.7363,1285.1271,-11.472356,2106.7512,834.7675,-8.047469,3153.9805,1036.8002,-7.7820725,0 days 00:00:02.415568902,0 days 00:00:02.435568902,ID58_20ms.csv
0 days 00:00:00.200000,0 days 00:00:00.220000,answer1,0.3805623,-11.281983,17.331425,0.075201,-0.01804132,0.13874023,16.243551,7.3471947,19.15046,-7.8345337,22.898026,0.01699129,0.68298954,-1.6627624,-8.618227,13.093464,1192.7051,1047.1696,-73.37274,2159.2734,614.6834,-71.63344,3225.3499,813.12225,-75.16189,0 days 00:00:02.435568902,0 days 00:00:02.455568902,ID58_20ms.csv
0 days 00:00:00.220000,0 days 00:00:00.240000,answer1,0.30206665,-9.880282,14.429283,0.052633137,-0.012813382,0.08394209,17.996355,5.759814,12.565286,-4.4336014,0.0,0.0,0.0,0.0,0.0,0.0,533.77826,1354.1102,-201.0,1565.8229,870.30426,-201.0,2601.1077,818.8619,-201.0,0 days 00:00:02.455568902,0 days 00:00:02.475568902,ID58_20ms.csv
0 days 00:00:00.240000,0 days 00:00:00.260000,answer1,0.27504492,-7.253811,14.787171,0.042237546,-0.016224852,0.07195177,14.23584,3.549051,2.8855836,-5.4588056,0.0,0.0,0.0,0.0,0.0,0.0,385.00327,1370.079,-201.0,1355.0536,1165.3683,-201.0,2345.067,925.04315,-201.0,0 days 00:00:02.475568902,0 days 00:00:02.495568902,ID58_20ms.csv
0 days 00:00:00.260000,0 days 00:00:00.280000,answer1,0.26862216,-6.9586053,13.258934,0.041441392,-0.014518268,0.059671063,13.842177,4.8526,1.5037785,-2.559687,0.0,0.0,0.0,0.0,0.0,0.0,352.4531,1506.5074,-201.0,1310.6869,1298.2834,-201.0,2250.0674,944.1237,-201.0,0 days 00:00:02.495568902,0 days 00:00:02.515568902,ID58_20ms.csv
0 days 00:00:00.280000,0 days 00:00:00.300000,answer1,0.4553894,-3.4222622,9.7586355,0.039869435,-0.0049081217,0.11985914,7.4354,6.0425973,-1.7262545,-0.8140838,0.0,0.0,0.0,0.0,0.0,0.0,614.4582,1464.4186,-201.0,1633.0206,1238.3203,-201.0,2729.9417,1271.1583,-201.0,0 days 00:00:02.515568902,0 days 00:00:02.535568902,ID58_20ms.csv
0 days 00:00:00.300000,0 days 00:00:00.320000,answer1,0.45203653,-2.3792517,9.201019,0.04722658,-0.004896787,0.13039371,5.351504,5.8020306,-1.4429144,-5.6907463,0.0,0.0,0.0,0.0,0.0,0.0,294.1423,1505.4203,-201.0,1317.8828,872.82745,-201.0,2682.0012,1330.4883,-201.0,0 days 00:00:02.535568902,0 days 00:00:02.555568902,ID58_20ms.csv
0 days 00:00:00.320000,0 days 00:00:00.340000,answer1,0.40916476,-1.9202703,7.1976085,0.022714896,-0.008909452,0.09993974,4.2001357,4.976869,3.4521039,-4.6946945,0.0,0.0,0.0,0.0,0.0,0.0,609.2701,1152.9335,-201.0,1644.9243,703.4306,-201.0,2735.722,542.4014,-201.0,0 days 00:00:02.555568902,0 days 00:00:02.575568902,ID58_20ms.csv
0 days 00:00:00.340000,0 days 00:00:00.360000,answer1,0.47756052,-1.057138,5.7762628,0.05246671,-0.012886509,0.10560081,3.7064893,1.6524416,7.5845656,-4.639295,0.0,0.0,0.0,0.0,0.0,0.0,634.85394,1010.7674,-201.0,1672.3818,650.3553,-201.0,2737.4424,650.3315,-201.0,0 days 00:00:02.575568902,0 days 00:00:02.595568902,ID58_20ms.csv
0 days 00:00:00.360000,0 days 00:00:00.380000,answer1,0.39487767,-2.9794986,9.139716,0.042661984,-0.004704875,0.09747244,7.2227683,0.7950885,4.236632,-0.65013415,0.0,0.0,0.0,0.0,0.0,0.0,634.99457,1382.6244,-201.0,1680.9552,1113.393,-140.73991,2484.1934,1298.0734,-143.98293,0 days 00:00:02.595568902,0 days 00:00:02.615568902,ID58_20ms.csv
0 days 00:00:00.380000,0 days 00:00:00.400000,answer1,0.7688343,-5.6964264,16.060854,0.0584085,-0.014657743,0.45418307,17.998875,-3.928456,-1.3378223,-14.590318,34.098866,0.0,0.0,-0.20136587,-1.8996824,22.91181,379.6577,1527.251,-7.462488,1419.5996,1138.653,-14.854588,2214.829,3621.634,-29.70121,0 days 00:00:02.615568902,0 days 00:00:02.635568902,ID58_20ms.csv
0 days 00:00:00.400000,0 days 00:00:00.420000,answer1,1.0486984,-10.640433,23.175606,0.10026821,-0.033761024,0.78911895,27.35929,0.91112757,0.57628316,-18.282217,33.847084,0.0,0.0,3.7356255,1.9968157,22.990164,443.90518,1272.7546,-8.121904,1520.7871,903.6346,-21.696426,2114.9282,4459.86,-31.112068,0 days 00:00:02.635568902,0 days 00:00:02.655568902,ID58_20ms.csv
0 days 00:00:00.420000,0 days 00:00:00.440000,answer1,0.7690668,-19.495058,32.815666,0.08366997,-0.03272136,0.673052,31.464315,14.425227,5.946626,-1.8763485,33.27866,0.04148141,1.3604747,6.4948754,3.9392605,30.070837,526.5648,1582.2223,-10.415295,1597.2137,943.4539,-30.791803,2715.286,1303.632,-38.281307,0 days 00:00:02.655568902,0 days 00:00:02.675568902,ID58_20ms.csv
0 days 00:00:00.440000,0 days 00:00:00.460000,answer1,0.6668716,-23.372168,36.552914,0.06478673,-0.035052214,0.41222748,32.56841,19.511087,8.664193,-1.6511774,32.845844,0.03055133,1.8808697,7.0955176,0.07871898,32.88424,626.97614,1621.0497,-8.95061,1714.1271,985.05597,-27.059816,3113.0627,584.8592,-38.941727,0 days 00:00:02.675568902,0 days 00:00:02.695568902,ID58_20ms.csv
